ProblemName,Time_alns_e,Time_alns_g,Time_alns_u,Time_no-alns,PInt_alns_e,PInt_alns_g,PInt_alns_u,PInt_no-alns,Status_alns_e,Status_alns_g,Status_alns_u,Status_no-alns,LP_Iterations_dualLP_alns_e,LP_Iterations_dualLP_alns_g,LP_Iterations_dualLP_alns_u,LP_Iterations_dualLP_no-alns,TimeQ+10_alns_e,TimeQ+10_alns_g,TimeQ+10_alns_u,TimeQ+10_no-alns,PIntQ+1000_alns_e,PIntQ+1000_alns_g,PIntQ+1000_alns_u,PIntQ+1000_no-alns,groupTags_alns_e,groupTags_alns_g,groupTags_alns_u,groupTags_no-alns
rmine10,7200.0,7200.0,7200.0,7200.0,21534.96966788314,21454.76657717838,21536.52441919293,21534.372703948047,timelimit,timelimit,timelimit,timelimit,1785118.0,1778477.0,1778442.0,1779299.0,1.0,1.0,1.0,1.0,1.000026491260393,0.9964673466701063,1.0000954859171431,1.0,All;;;,All;;;,All;;;,All;;;
rmine14,7200.0,7200.0,7200.0,7200.0,605761.3606266945,605742.9684236583,605763.9489312489,605727.5177433938,timelimit,timelimit,timelimit,timelimit,150067.0,150067.0,150067.0,150067.0,1.0,1.0,1.0,1.0,1.0000557793775806,1.0000254655999814,1.0000600453857615,1.0,All;;;,All;;;,All;;;,All;;;
rmine21,7198.76,7198.49,7198.48,7198.47,368578.4351714766,368618.9948507097,368458.9370232239,368352.07579355955,timelimit,timelimit,timelimit,timelimit,720040.0,720753.0,719989.0,720735.0,1.000040230451122,1.0000027745138704,1.000001387256935,1.0,1.0006128553018978,1.0007226683553265,1.0002893207772956,1.0,All;;;,All;;;,All;;;,All;;;
rmine25,7196.4,7196.57,7197.12,7196.98,673407.231125469,673476.794599087,673450.6021178762,673406.8956745137,timelimit,timelimit,timelimit,timelimit,899667.0,898644.0,899323.0,899610.0,0.9999195224629457,0.999943110706565,1.0000194256123924,1.0,1.0000004974014316,1.00010364503243,1.0000648072308318,1.0,All;;;,All;;;,All;;;,All;;;
rmine6,1129.11,1120.09,1122.28,1118.35,1130.0647613739802,1123.6376127795675,1120.7967674432812,1120.2543209428297,ok,ok,ok,ok,883020.0,883020.0,883020.0,883020.0,1.009536048211991,1.001542074710861,1.0034829618469447,1.0,1.0046270111723146,1.001595700951211,1.0002558402994837,1.0,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010
rocII-4-11,206.59,217.21,208.26,211.36,5268.538726828246,5467.20667832904,5291.704913649502,5341.917232598613,ok,ok,ok,ok,154009.0,154009.0,154009.0,154009.0,0.9784513913986266,1.026427538850741,0.9859956631731116,1.0,0.9884296021094081,1.0197557680327989,0.9920824701572877,1.0,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010
rocII-7-11,7200.0,7200.0,7200.0,7200.0,259279.57118954405,259269.16832040728,259138.6534971791,259070.19667951827,timelimit,timelimit,timelimit,timelimit,1613623.0,1618624.0,1620966.0,1621907.0,1.0,1.0,1.0,1.0,1.0008050692186148,1.000765068983026,1.0002632243853193,1.0,All;;;,All;;;,All;;;,All;;;
rocII-9-11,7200.0,7200.0,7200.0,7200.0,328847.35458220885,328876.33873295714,331902.01813816547,327922.1461247415,timelimit,timelimit,timelimit,timelimit,988482.0,988482.0,978914.0,988482.0,1.0,1.0,1.0,1.0,1.0028128493881237,1.002900967962959,1.0120997386777193,1.0,All;;;,All;;;,All;;;,All;;;
rococoB10-011000,7200.0,7200.0,7200.0,7200.0,5170.725115047607,5157.348754666743,5246.369905581732,5164.663169165362,timelimit,timelimit,timelimit,timelimit,38439609.0,38620667.0,37566041.0,38429134.0,1.0,1.0,1.0,1.0,1.0009833377292316,0.9988134932440097,1.0132540471675815,1.0,All;;;,All;;;,All;;;,All;;;
rococoC10-001000,442.92,397.26,410.75,442.41,1438.6413624523686,1178.5890031642912,1630.4149116085023,1432.3565368066995,ok,ok,ok,ok,2297206.0,1909346.0,2037468.0,2297206.0,1.0011272960367807,0.9002011449791117,0.9300192303441568,1.0,1.0025838422741757,0.8956700920270657,1.0814265391626436,1.0,All;Diff;;MIPLIB2010,All;Diff;;MIPLIB2010,All;Diff;;MIPLIB2010,All;Diff;;MIPLIB2010
rococoC11-011100,7200.0,7200.0,7200.0,7200.0,21247.329622950296,21147.36726497051,21535.981134441616,21251.25965301193,timelimit,timelimit,timelimit,timelimit,27737077.0,27866581.0,27335975.0,27719567.0,1.0,1.0,1.0,1.0,0.9998233794345615,0.995330943521332,1.0127957466619715,1.0,All;;;,All;;;,All;;;,All;;;
rococoC12-111000,7200.0,7200.0,7200.0,7200.0,49406.8361197113,55329.72225930306,47670.23591438012,55327.70176809981,timelimit,timelimit,timelimit,timelimit,15537933.0,13324354.0,12347705.0,13339496.0,1.0,1.0,1.0,1.0,0.8948853679000678,1.0000358702936536,0.864055063257412,1.0,All;;;,All;;;,All;;;,All;;;
roll3000,46.4,46.35,46.21,46.0,393.01933593673493,392.8665475486524,392.7137591605699,392.5609707724874,ok,ok,ok,ok,75436.0,75436.0,75436.0,75436.0,1.0071428571428571,1.00625,1.00375,1.0,1.0003291526718525,1.0002194351145683,1.0001097175572842,1.0,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010
rout,121.26,134.85,137.39,134.55,100.59469444216354,81.21805353545344,93.56640650228003,82.2922507264005,ok,ok,ok,ok,572212.0,668415.0,668415.0,668415.0,0.9080594949844343,1.0020754064337598,1.0196471809062606,1.0,1.0169108147115338,0.9990074795507166,1.0104169236805611,1.0,All;Diff;;,All;Diff;;,All;Diff;;,All;Diff;;
roy,0.5,0.5,0.5,0.5,7.144855250969089,7.144855250969089,7.144855250969089,10.125568778982759,ok,ok,ok,ok,261.0,261.0,261.0,261.0,1.0,1.0,1.0,1.0,0.9970491653511784,0.9970491653511784,0.9970491653511784,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
rvb-sub,7200.0,7200.0,7200.0,7200.0,151880.59520934985,398547.02467918146,151890.56638628436,151580.25224804715,timelimit,timelimit,timelimit,timelimit,1428898.0,1479468.0,1433682.0,1439064.0,1.0,1.0,1.0,1.0,1.0019684261683774,2.618602465210534,1.0020337765449014,1.0,All;;;,All;;;,All;;;,All;;;
satellites1-25,620.04,614.83,604.32,609.31,58700.0,58200.0,57200.0,57700.0,ok,ok,ok,ok,328783.0,328783.0,328783.0,328783.0,1.0173257334775798,1.0089131452745799,0.9919426458477986,1.0,1.0170357751277683,1.008517887563884,0.9914821124361158,1.0,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010
satellites2-60-fs,7200.0,7200.0,7200.0,7200.0,720000.0,720001.0,720001.0,720000.0,timelimit,timelimit,timelimit,timelimit,4758201.0,4781639.0,4792147.0,4766767.0,1.0,1.0,1.0,1.0,1.0,1.000001386962552,1.000001386962552,1.0,All;;;,All;;;,All;;;,All;;;
sct1,7200.0,7200.0,7200.0,7200.0,69014.26628732569,54243.924956976014,80532.60701228555,53582.848590349735,timelimit,timelimit,timelimit,timelimit,3656531.0,4653747.0,6002142.0,4747082.0,1.0,1.0,1.0,1.0,1.2827155067114662,1.0121114303063903,1.4937404169613189,1.0,All;;;,All;;;,All;;;,All;;;
sct32,7200.0,7200.0,7200.0,7200.0,272299.67248796765,271956.0954129586,272110.02834975475,270994.1231111515,timelimit,timelimit,timelimit,timelimit,16997086.0,17427977.0,17448305.0,17589194.0,1.0,1.0,1.0,1.0,1.0047999175933762,1.0035367392898191,1.004102681432375,1.0,All;;;,All;;;,All;;;,All;;;
sct5,7200.0,7200.0,7200.0,7200.0,21923.877620830783,19130.751029567084,53153.48129811606,18950.6084277843,timelimit,timelimit,timelimit,timelimit,18269013.0,11653347.0,18133309.0,11666827.0,1.0,1.0,1.0,1.0,1.1490315046685868,1.0090294289738004,2.7143774333568182,1.0,All;;;,All;;;,All;;;,All;;;
set1ch,0.84,1.09,1.16,1.14,13.245610923228403,26.597156349783457,28.31398188124648,28.31398188124648,ok,ok,ok,ok,1646.0,1646.0,1646.0,1646.0,0.9730700179533213,0.9955116696588868,1.0017953321364452,1.0,0.9853465272051914,0.9983304461850045,1.0,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
set3-10,7200.0,7200.0,7200.0,7200.0,147326.8179277883,69623.19585293194,120736.40135875455,69540.86454312125,timelimit,timelimit,timelimit,timelimit,16497683.0,18610583.0,17628933.0,17802565.0,1.0,1.0,1.0,1.0,2.102707684240486,1.0011671434755434,1.7257571500890487,1.0,All;;;,All;;;,All;;;,All;;;
set3-15,7200.0,7200.0,7200.0,7200.0,109637.73356381152,73576.75479734513,68668.71713008729,101371.35245981356,timelimit,timelimit,timelimit,timelimit,17415131.0,17925174.0,17327247.0,16967943.0,1.0,1.0,1.0,1.0,1.080748968391748,0.7284924249351952,0.6805489568718566,1.0,All;;;,All;;;,All;;;,All;;;
set3-20,7200.0,7200.0,7200.0,7200.0,64191.8258309216,66692.49701236308,97008.38348228717,86168.52624569458,timelimit,timelimit,timelimit,timelimit,17418381.0,19079062.0,17687458.0,18734049.0,1.0,1.0,1.0,1.0,0.7478826204675171,0.7765703967687138,1.1243551738621713,1.0,All;;;,All;;;,All;;;,All;;;
seymour,7200.0,7200.0,7200.0,7200.0,1588.1247046109752,1438.0953351843464,1742.3991429718021,1263.8331367272679,timelimit,timelimit,timelimit,timelimit,11597141.0,11403259.0,11699475.0,11547841.0,1.0,1.0,1.0,1.0,1.143248882889188,1.0769766091104234,1.2113963253212108,1.0,All;;;,All;;;,All;;;,All;;;
seymour-disj-10,7200.0,7200.0,7200.0,7200.0,1906.0609170699142,2338.7237988504353,2449.0633791091186,1908.3163081782623,timelimit,timelimit,timelimit,timelimit,10158062.0,9469090.0,9803955.0,10153157.0,1.0,1.0,1.0,1.0,0.9992245028155963,1.1479919806046734,1.1859313133892146,1.0,All;;;,All;;;,All;;;,All;;;
shipsched,7200.0,7200.0,7200.0,7200.0,294258.38170256524,294053.38141677296,294107.1724421581,294240.726725224,timelimit,timelimit,timelimit,timelimit,7884495.0,7894074.0,7899653.0,7890258.0,1.0,1.0,1.0,1.0,1.0000597985838102,0.999365448965903,0.9995476427505539,1.0,All;;;,All;;;,All;;;,All;;;
shs1023,7200.0,7200.0,7200.0,7200.0,533971.2499131522,532186.581671646,534558.0209129438,530792.6662266379,timelimit,timelimit,timelimit,timelimit,258863.0,258863.0,258863.0,258863.0,1.0,1.0,1.0,1.0,1.0059771107959576,1.002621163347172,1.0070804938191855,1.0,All;;;,All;;;,All;;;,All;;;
siena1,7200.0,7200.0,7200.0,7200.0,501517.95147250424,300984.94934909913,180501.57394178613,176029.46815613974,timelimit,timelimit,timelimit,timelimit,5826068.0,5121816.0,6075235.0,6147034.0,1.0,1.0,1.0,1.0,2.8386118803073175,1.705845656626776,1.0252619286055924,1.0,All;;;,All;;;,All;;;,All;;;
sing161,7200.0,7200.0,7200.0,7200.0,119015.14092886799,118167.58869237149,118530.77647667067,117613.8184868488,timelimit,timelimit,timelimit,timelimit,247735.0,247735.0,247735.0,247735.0,1.0,1.0,1.0,1.0,1.0118141584167493,1.004668682052286,1.0077306169004545,1.0,All;;;,All;;;,All;;;,All;;;
sing2,7200.0,7200.0,7200.0,7200.0,34155.76001000211,40745.98238011515,37085.56808681512,40694.018849583794,timelimit,timelimit,timelimit,timelimit,1786351.0,2207872.0,2133461.0,2207451.0,1.0,1.0,1.0,1.0,0.8431847296090779,1.0012463065918116,0.9134539950253633,1.0,All;;;,All;;;,All;;;,All;;;
sing245,7200.0,7200.0,7200.0,7200.0,93315.13770072555,90179.17260906764,93180.70026437788,92870.59412859115,timelimit,timelimit,timelimit,timelimit,256878.0,306450.0,256878.0,256878.0,1.0,1.0,1.0,1.0,1.0047357063866607,0.9713283851614213,1.003303549302798,1.0,All;;;,All;;;,All;;;,All;;;
sing359,7200.0,7200.0,7200.0,7200.0,199281.05711998284,199536.3877755388,198945.2490447195,199312.66666592725,timelimit,timelimit,timelimit,timelimit,220992.0,220992.0,220992.0,220992.0,1.0,1.0,1.0,1.0,0.9998421989658941,1.001116859524339,0.9981657793921714,1.0,All;;;,All;;;,All;;;,All;;;
sp97ar,4965.36,5507.88,5118.69,6092.05,3585.199816397549,4330.026926762588,4021.528619461034,3962.079894119522,ok,ok,ok,ok,8340837.0,9733581.0,9969057.0,10805015.0,0.815358772871412,0.9042665989298678,0.8404863939167984,1.0,0.9240479625955625,1.0741517751616845,1.011980606239727,1.0,All;Diff;;,All;Diff;;,All;Diff;;,All;Diff;;
sp97ic,7200.0,7200.0,7200.0,7200.0,1952.6985234334504,1290.925601603549,1600.4029607621883,945.9307943929934,timelimit,timelimit,timelimit,timelimit,32530949.0,32081564.0,31878860.0,30844516.0,1.0,1.0,1.0,1.0,1.5173707780057537,1.1772903785708226,1.3363285931108093,1.0,All;;;,All;;;,All;;;,All;;;
sp98ar,7200.0,7200.0,7200.0,7200.0,6468.529313077114,5809.845212944187,4883.907880727012,4753.475838061748,timelimit,timelimit,timelimit,timelimit,10066459.0,9996211.0,9615419.0,9542330.0,1.0,1.0,1.0,1.0,1.298089976092285,1.183605424723277,1.0226701295593177,1.0,All;;;,All;;;,All;;;,All;;;
sp98ic,1433.91,1440.5,1440.34,1431.26,3188.745675600636,3187.602812690281,3186.2658167151467,3176.049810540598,ok,ok,ok,ok,2345441.0,2345441.0,2345441.0,2345441.0,1.0018386689424532,1.0064110569917988,1.0063000430179148,1.0,1.0030401613093771,1.0027664905050993,1.002446332452444,1.0,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010
sp98ir,60.81,81.95,50.56,66.01,227.46180033911105,299.04539587914445,240.8288472262337,291.1581208839983,ok,ok,ok,ok,142724.0,209622.0,108202.0,162436.0,0.9315879489540849,1.2097092487830547,0.7967372714116563,1.0,0.9506672966582301,1.0061086824824723,0.9610200541330239,1.0,All;Diff;;MIPLIB2010,All;Diff;;MIPLIB2010,All;Diff;;MIPLIB2010,All;Diff;;MIPLIB2010
stein27,1.08,1.49,1.52,1.48,0.0,0.0,0.0,0.0,ok,ok,ok,ok,5707.0,5707.0,5707.0,5707.0,0.9651567944250871,1.0008710801393728,1.0034843205574913,1.0,1.0,1.0,1.0,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
stein45,27.9,28.46,28.28,28.06,8.874633431085044,12.245234604105573,10.995234604105573,10.711143695014663,ok,ok,ok,ok,240407.0,240407.0,240407.0,240407.0,0.9957961114030477,1.0105097214923804,1.0057803468208093,1.0,0.9981829523940781,1.001517833179797,1.000281080218481,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
stockholm,7200.0,7200.0,7200.0,7200.0,73503.78577743098,73495.01805636447,73507.19669066831,73496.36573058159,timelimit,timelimit,timelimit,timelimit,2837285.0,2848932.0,2813522.0,2857198.0,1.0,1.0,1.0,1.0,1.000099602803125,0.9999819095307012,1.0001453891069787,1.0,All;;;,All;;;,All;;;,All;;;
stp3d,7200.0,7200.0,7200.0,7200.0,720003.0,720002.0,720004.0,720003.0,timelimit,timelimit,timelimit,timelimit,1339284.0,1339284.0,1339284.0,1339284.0,1.0,1.0,1.0,1.0,1.0,0.9999986130432189,1.000001386956781,1.0,All;;;,All;;;,All;;;,All;;;
sts405,7200.0,7200.0,7200.0,7200.0,13499.142235662273,13486.969653871165,13490.677111827115,13483.862635951553,timelimit,timelimit,timelimit,timelimit,984660.0,990246.0,988990.0,990282.0,1.0,1.0,1.0,1.0,1.0010549395623785,1.0002145158372255,1.0004704874691817,1.0,All;;;,All;;;,All;;;,All;;;
sts729,7200.0,7200.0,7200.0,7200.0,6713.698918154974,6726.832253615787,6706.40535527947,6712.021442928259,timelimit,timelimit,timelimit,timelimit,720235.0,706078.0,720262.0,717205.0,1.0,1.0,1.0,1.0,1.000217514336433,1.0019204835978652,0.9992717748919204,1.0,All;;;,All;;;,All;;;,All;;;
swath,7200.0,7200.0,7200.0,7200.0,4484.6569120403465,4527.4189160069145,4502.250225405043,4457.322043822694,timelimit,timelimit,timelimit,timelimit,4340952.0,4327620.0,4345345.0,4356060.0,1.0,1.0,1.0,1.0,1.005008842798382,1.0128445548240215,1.0082326425344836,1.0,All;;;,All;;;,All;;;,All;;;
t1717,7200.0,7200.0,7200.0,7200.0,182237.60981342892,182164.4642135076,182191.6413555629,182199.4554835958,timelimit,timelimit,timelimit,timelimit,8700682.0,8702470.0,8721469.0,8599712.0,1.0,1.0,1.0,1.0,1.0002082666115595,0.9998089990497196,0.999957346335925,1.0,All;;;,All;;;,All;;;,All;;;
t1722,7200.0,7200.0,7200.0,7200.0,97984.85055004242,91627.96741953616,96676.29423758216,97321.95942630702,timelimit,timelimit,timelimit,timelimit,28714749.0,27524208.0,27613311.0,29027565.0,1.0,1.0,1.0,1.0,1.0067420454962783,0.9420882980771091,0.9934331537685761,1.0,All;;;,All;;;,All;;;,All;;;
tanglegram1,385.3,387.69,389.53,386.41,895.0083825155335,905.1254981953529,899.5931735300796,894.4206462662954,ok,ok,ok,ok,201852.0,201852.0,201852.0,201852.0,0.9971998688226835,1.0032289800963647,1.0078706389848893,1.0,1.0003102459057318,1.0056507259621328,1.0027304005971316,1.0,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010
tanglegram2,9.02,9.02,8.99,9.21,177.19783384339362,168.60511281107776,168.60511281107776,195.2756366805461,ok,ok,ok,ok,7829.0,7829.0,7829.0,7829.0,0.9901093180635085,0.9901093180635085,0.9885476314419573,1.0,0.9848756200809404,0.9776867167279204,0.9776867167279204,1.0,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010
timtab1,89.4,95.48,100.07,100.58,578.0872494155506,608.5664417350584,859.2021370495752,859.5703785906887,ok,ok,ok,ok,759630.0,807699.0,815640.0,815640.0,0.8988967263519625,0.9538795442213782,0.9953879544221378,1.0,0.8486300209898667,0.8650204693807511,0.9998019749371397,1.0,All;Diff;;MIPLIB2010,All;Diff;;MIPLIB2010,All;Diff;;MIPLIB2010,All;Diff;;MIPLIB2010
timtab2,7200.0,7200.0,7200.0,7200.0,14859.544350656246,14882.58194970864,14888.238881657066,14851.894323856182,timelimit,timelimit,timelimit,timelimit,56052641.0,55864602.0,55940113.0,56076301.0,1.0,1.0,1.0,1.0,1.0004825938555841,1.001935896444015,1.0022927580173295,1.0,All;;;,All;;;,All;;;,All;;;
toll-like,7200.0,7200.0,7200.0,7200.0,1834.5920641925577,1839.281725176111,1843.7443477149843,1841.2059386441053,timelimit,timelimit,timelimit,timelimit,16724482.0,16686424.0,16663927.0,16665540.0,1.0,1.0,1.0,1.0,0.9976721594300539,0.9993227476256393,1.0008934266384404,1.0,All;;;,All;;;,All;;;,All;;;
tr12-30,1442.1,1439.94,1443.6,1442.33,61.197246935105674,61.25507556866731,60.497783605253396,58.85417393942863,ok,ok,ok,ok,2333990.0,2333990.0,2333990.0,2333990.0,0.999841633788464,0.9983543684975179,1.0008744569071768,1.0,1.0022128382296116,1.0022674525806572,1.0015522530923306,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
triptim1,446.53,447.38,267.97,450.21,22037.151668556573,22042.577617994335,21025.603895261796,22053.42951686986,ok,ok,ok,ok,45008.0,45008.0,37911.0,45008.0,0.992003650507377,0.9938506334064884,0.6040068664305427,1.0,0.9992939077328441,0.999529271821896,0.9554155002900576,1.0,All;Diff;;MIPLIB2010,All;Diff;;MIPLIB2010,All;Diff;;MIPLIB2010,All;Diff;;MIPLIB2010
triptim2,7200.0,7200.0,7200.0,7200.0,173781.99565329624,177780.66333030784,174881.6292644744,174281.8291129227,timelimit,timelimit,timelimit,timelimit,2953658.0,2879202.0,2937744.0,2948655.0,1.0,1.0,1.0,1.0,0.9971484011653916,1.0199611918422593,1.00342191860153,1.0,All;;;,All;;;,All;;;,All;;;
triptim3,7200.0,7200.0,7200.0,7200.0,81753.20352771261,81753.19613787658,81753.0852990732,81853.13702355688,timelimit,timelimit,timelimit,timelimit,3401071.0,3403311.0,3408155.0,3405434.0,1.0,1.0,1.0,1.0,0.99879384777168,0.9987937585796918,0.9987924208053193,1.0,All;;;,All;;;,All;;;,All;;;
tw-myciel4,7200.0,7200.0,7200.0,7200.0,1468.1818181818182,1460.4895104895106,1506.6433566433568,1456.969696969697,timelimit,timelimit,timelimit,timelimit,20244693.0,20316814.0,19947807.0,20318137.0,1.0,1.0,1.0,1.0,1.004563394178589,1.0014325832036735,1.020217449053167,1.0,All;;;,All;;;,All;;;,All;;;
uc-case11,7200.0,7200.0,7200.0,7200.0,8965.567699634288,8945.954051721965,8956.9781834104,8939.183373903172,timelimit,timelimit,timelimit,timelimit,2152493.0,2154050.0,2158557.0,2169738.0,1.0,1.0,1.0,1.0,1.0026545768136639,1.000681210675373,1.0017903693731973,1.0,All;;;,All;;;,All;;;,All;;;
uc-case3,7200.0,7200.0,7200.0,7200.0,8397.209811467888,8018.262437691333,8037.90365769711,7945.917323452746,timelimit,timelimit,timelimit,timelimit,1721863.0,1219125.0,1492541.0,1255814.0,1.0,1.0,1.0,1.0,1.0504467537199373,1.008086941967251,1.0102824932221552,1.0,All;;;,All;;;,All;;;,All;;;
uct-subprob,1064.99,1065.54,1063.99,1062.26,1479.113726241545,1481.412509047658,1493.8767523245838,1478.2292645676775,ok,ok,ok,ok,4405500.0,4405500.0,4405500.0,4405500.0,1.0025460242851547,1.0030589595806987,1.001613414656893,1.0,1.0003568925952546,1.0012844834517505,1.0063139790900806,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
umts,3965.51,6102.76,2697.94,3945.22,406.40659765109075,619.3222519914534,402.4174538518873,388.7808649129862,ok,ok,ok,ok,13617565.0,19343926.0,9002965.0,13617565.0,1.0051299295614404,1.5454917804825017,0.6846496528638104,1.0,1.0126915146827062,1.1660027099328676,1.0098191077393306,1.0,All;Diff;;,All;Diff;;,All;Diff;;,All;Diff;;
unitcal_7,275.14,274.15,273.88,274.02,4840.068213560329,4830.067930590706,4820.067959627112,4850.067866526108,ok,ok,ok,ok,88711.0,88711.0,88711.0,88711.0,1.0039433842687135,1.0004577142454756,0.9995070769664108,1.0,0.9982906774427358,0.9965812471937563,0.9948718702785219,1.0,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010
usAbbrv-8-25_70,7200.0,7200.0,7200.0,7200.0,10781.31519934704,10683.439119990757,10675.514937645354,10608.01182455234,timelimit,timelimit,timelimit,timelimit,41294852.0,41535326.0,41560681.0,41852269.0,1.0,1.0,1.0,1.0,1.014929634584636,1.0064978651450784,1.0058152174647372,1.0,All;;;,All;;;,All;;;,All;;;
van,7200.0,7200.0,7200.0,7200.0,89470.76827896491,78964.69330268443,93927.15590308653,70697.04590360072,timelimit,timelimit,timelimit,timelimit,6103161.0,6143409.0,6018530.0,6102670.0,1.0,1.0,1.0,1.0,1.2618479204932116,1.115313640818617,1.3240037257702295,1.0,All;;;,All;;;,All;;;,All;;;
vpm1,0.5,0.5,0.5,0.5,0.0,0.4761904761904762,0.4761904761904762,0.0,ok,ok,ok,ok,80.0,80.0,80.0,80.0,1.0,1.0,1.0,1.0,1.0,1.0004761904761905,1.0004761904761905,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
vpm2,1.69,2.19,2.01,1.7,42.804878048780495,65.97560975609755,52.6829268292683,42.804878048780495,ok,ok,ok,ok,1701.0,1701.0,1701.0,1701.0,0.9991452991452991,1.041880341880342,1.0264957264957266,1.0,1.0,1.0222196234358556,1.0094725763068648,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
vpphard,7200.0,7200.0,7200.0,7200.0,689844.5927162812,690144.4513129516,690004.2913380255,689639.6911563083,timelimit,timelimit,timelimit,timelimit,2319797.0,2262298.0,2313231.0,2342973.0,1.0,1.0,1.0,1.0,1.0002966837304554,1.0007308588879364,1.0005279166349486,1.0,All;;;MIPLIB2010,All;;;MIPLIB2010,All;;;MIPLIB2010,All;;;MIPLIB2010
vpphard2,7200.0,7200.0,7200.0,7200.0,634470.0089754111,642960.8240990888,634712.0549515986,634392.6153512667,timelimit,timelimit,timelimit,timelimit,167765.0,85710.0,167147.0,167147.0,1.0,1.0,1.0,1.0,1.0001218044123814,1.0134849045154315,1.0005027436463916,1.0,All;;;,All;;;,All;;;,All;;;
wachplan,932.84,938.11,935.94,937.26,1680.0,1830.0,1760.0000000000002,1639.9999999999998,ok,ok,ok,ok,10588142.0,10588142.0,10588142.0,10588142.0,0.9953339104364166,1.0008973249160737,0.9986065071891561,1.0,1.0151515151515151,1.071969696969697,1.0454545454545454,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
wnq-n100-mw99-14,7199.98,7200.0,7200.0,7199.98,531843.2052403261,531585.6587309849,531683.3156342183,531842.9805309734,timelimit,timelimit,timelimit,timelimit,16456.0,16456.0,16456.0,16456.0,1.0,1.0000027739327988,1.0000027739327988,1.0,1.0000004217177685,0.9995170776206302,0.9997003528195191,1.0,All;;;,All;;;,All;;;,All;;;
